"010000|312359|CHG|UAE770|OMDB0455|FACT|DOF/190101|9/B77W/H-10/SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-15/N0488F310 DCT ANVIX L223LAKLU/N0491F320 R402 HAI B400 IMKAD/N0491F340 B400 VEDET/N0492F340UL437 RAGGS/N0488F360 UL437 KOBOD UB400 GBV DCT UBVEM DCT ESPUVUQ59 SSV/N0482F370 UQ60 NEXIT/N0480F360 UQ23 CSV UZ26 ERDASERDAS1B-18/PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP SUR/RSP180DOF/190101 REG/A6EGB EET/OOMM0012 OYSC0123 HCSM0157 HKNA0357HTDC0425 FQBE0523 FWLL0533 FQBE0548 FVHF0607 FBGR0654 FAJA0736FACA0825 SEL/CSPQ CODE/89617A PER/D RALT/HDAM HKJK RMK/NRP HAR TCASADSB ACFT CHANGE"
"010000|312359|CHG|UAE770|OMDB0455|FACT|DOF/190101|9/B77W/H-10/SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-15/N0488F310 DCT ANVIX L223LAKLU/N0491F320 R402 HAI B400 IMKAD/N0491F340 B400 VEDET/N0492F340UL437 RAGGS/N0488F360 UL437 KOBOD UB400 GBV DCT UBVEM DCT ESPUVUQ59 SSV/N0482F370 UQ60 NEXIT/N0480F360 UQ23 CSV UZ26 ERDASERDAS1B-18/PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP SUR/RSP180DOF/190101 REG/A6EGB EET/OOMM0012 OYSC0123 HCSM0157 HKNA0357HTDC0425 FQBE0523 FWLL0533 FQBE0548 FVHF0607 FBGR0654 FAJA0736FACA0825 SEL/CSPQ CODE/89617A PER/D RALT/HDAM HKJK RMK/NRP HAR TCASADSB ACFT CHANGE"
"010000|312359|CHG|UAE770|OMDB0455|FACT|DOF/190101|9/B77W/H-10/SDE2E3FGHIJ3J5M1P2RWXYZ/LB1D1-15/N0488F310 DCT ANVIX L223LAKLU/N0491F320 R402 HAI B400 IMKAD/N0491F340 B400 VEDET/N0492F340UL437 RAGGS/N0488F360 UL437 KOBOD UB400 GBV DCT UBVEM DCT ESPUVUQ59 SSV/N0482F370 UQ60 NEXIT/N0480F360 UQ23 CSV UZ26 ERDASERDAS1B-18/PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSP SUR/RSP180DOF/190101 REG/A6EGB EET/OOMM0012 OYSC0123 HCSM0157 HKNA0357HTDC0425 FQBE0523 FWLL0533 FQBE0548 FVHF0607 FBGR0654 FAJA0736FACA0825 SEL/CSPQ CODE/89617A PER/D RALT/HDAM HKJK RMK/NRP HAR TCASADSB ACFT CHANGE"
"010004|010003|ARR|KQA726|HKJK|FLKK2343 DOF/181231"
"010004|010004|DEP|SAA073|FYWH0435|FAOR"
"010004|010004|DEP|SAA073|FYWH0435|FAOR|DOF/181231"
"010005|010005|DEP|THY606|HRYR0005|HUEN|DOF/180101"
"010005|010005|DEP|THY606|HRYR0005|HUEN HKJK     |0"
"010005|010005|FPL|RWD453|IS|DH8D/M|SDFGHIRWY/SV1|HKJK1255|N0288F260 NAVEX DCT APLOG UL442 BOSAD DCT|HRYR0120 HUEN HBBA|PBN/L1O1 DOF/190101 REG/9XRWM EET/HTDC0024 HRYR0059 OPR/RWANDAAIRRALT/HUEN"
"010006|010005|FPL|ETH847|IS|B77W/H|SDE1E3FGHIJ2J3J4J5J7LOP1P2P3RVWXY/HB1D1|HAAB0515|N0510F320 SHALA2A SHALA M308 OKNET/N0505F340 M308 RUDOL UM308 LOTAS UM441 LOSIN UT911 OKLOM UN308 KS UB530 VND/N0513F320 UA409 VLS UT916 XOSIV/N0506F340 UT916 UPV UQ23 CSV A405 CTV DCT|FACT0549 FAOR|PBN/A1B1C1D1L1O1S2 DAT/SVH SUR/RSP180 DOF/190101 REG/ETAPY EET/HKNA0039 HTDC0123 FLFI0218 FVHF0333 FBGR0344 FAJA0430 FACA0514 SEL/ERMQ OPR/ETHIOPIAN AIRLINES PER/D RMK/TCAS"
"010007|010007|DEP|RWD112|FLKK0005|FVRG|DOF/190101"
"010008|010007|FPL|RWD403|IS|DH8D/M|SDFGHIRWY/SV1|HKJK1800|N0288F260 NAVEX DCT APLOG UL442 BOSAD DCT|HRYR0120 HUEN HBBA|PBN/L1 DOF/190101 REG/9XRWM EET/HTDC0021 HRYR0054 OPR/RWANDAIRRALT/HUEN"
"010009|010009|FPL|ETH809|IS|A359/H|SADE3FGHIJ2J3J4J5J7LM1OP1P2P3RUVWXY/LB2D1|HAAB0540|N0485F400 SHALA2A SHALA M308 RUDOL UM308 LOTAS UM441 LOSIN UM315 USUBI UR409 VMV UA405 GWV UZ11 NESAG UZ7 OKPIT|FAOR0435 FQMA|PBN/A1B1C1D1L1O1S2 SUR/RSP180 DOF/190101 REG/ETAVB EET/HKNA0040 HTDC0126 FWLL0231 FQBE0258 FVHF0315 FAJA0404 SEL/APEQ OPR/ETHIOPIAN AIRLINES PER/C RMK/TCAS"
"010015|010015|FPL|ETH829|IS|B38M/M|SDE1FGHILORVWXY/HB1|HAAB0535|N0456F360 SHALA2A SHALA UM308 RUDOL UN554 AKUMU UT146 MV UR784 NEXAD/N0452F380 UR784 XALEM UA409 VLS UR779 VLI UB540 VFA DCT|FVFA0404 FLKK|PBN/A1B1C1D1L1O1S1S2 SUR/EPGW S WXRD DOF/190101 REG/ETAVM EET/HKNA0044 HTDC0129 FZZA0228 FLFI0251 SEL/PSJQ OPR/ETHIOPIAN AIRLINES PER/D RMK/TCAS"
"010015|010015|FPL|ETH829|IS|B38M/M|SDE1FGHILORVWXY/HB1|HAAB0535|N0456F360 SHALA2A SHALA UM308 RUDOL UN554 AKUMU UT146 MV UR784 NEXAD/N0452F380 UR784 XALEM UA409 VLS UR779 VLI UB540 VFA DCT|FVFA0404 FLKK|PBN/A1B1C1D1L1O1S1S2 SUR/EPGW S WXRD DOF/190101 REG/ETAVM EET/HKNA0044 HTDC0129 FZZA0228 FLFI0251 SEL/PSJQ OPR/ETHIOPIAN AIRLINES PER/D RMK/TCAS"
"010015|010015|ARR|MME120|FARB2145|FALA0005"
"010015|010015|ARR|MME120|FARB2145|FALA0005"
"010015|010015|ARR|MME120|FARB2145|FALA0005"
"010017|010016|FPL|ETH829|IS|B38M/M|SDE1FGHILORVWXY/HB1|FVFA1100|N0447F370 DCT VFA UT429 BONAL UN309 EPSOB/N0451F380 UL437 KUTLA KUT1A|FBSK0100 FAOR|PBN/A1B1C1D1L1O1S1S2 SUR/EPGW S WXRD DOF/190101 REG/ETAVM EET/FBGR0016 SEL/PSJQ OPR/ETHIOPIAN AIRLINES PER/D RMK/TCAS"
